entity_index,num_replicates,modality
109129,7,Compound
109130,7,Compound
109131,7,Compound
109132,8,Compound
109133,3,Compound
109134,4,Compound
109135,5,Compound
109136,4,Compound
109137,3,Compound
109138,7,Compound
109139,4,Compound
109140,3,Compound
109141,5,Compound
109142,4,Compound
109143,5,Compound
109144,3,Compound
109145,3,Compound
109146,5,Compound
109147,4,Compound
109148,4,Compound
109149,5,Compound
109150,8,Compound
109151,5,Compound
109152,7,Compound
109153,5,Compound
109154,4,Compound
109155,8,Compound
109156,3,Compound
109157,5,Compound
109158,4,Compound
109159,5,Compound
109160,3,Compound
109161,8,Compound
109162,5,Compound
109163,3,Compound
109164,4,Compound
109165,5,Compound
109166,4,Compound
109167,10,Compound
109168,8,Compound
109169,5,Compound
109170,9,Compound
109171,4,Compound
109172,8,Compound
109173,4,Compound
109174,4,Compound
109175,4,Compound
109176,7,Compound
109177,4,Compound
109178,3,Compound
109179,8,Compound
109180,5,Compound
109181,4,Compound
109182,3,Compound
109183,4,Compound
109184,7,Compound
109185,3,Compound
109186,5,Compound
109187,7,Compound
109188,9,Compound
109189,7,Compound
109190,3,Compound
109191,7,Compound
109192,5,Compound
109193,4,Compound
109194,5,Compound
109195,5,Compound
109196,4,Compound
109197,4,Compound
109198,3,Compound
109199,7,Compound
109200,7,Compound
109201,4,Compound
109202,3,Compound
109203,5,Compound
109204,7,Compound
109205,5,Compound
109206,3,Compound
109207,4,Compound
109208,4,Compound
109209,5,Compound
109210,7,Compound
109211,4,Compound
109212,4,Compound
109213,5,Compound
109214,7,Compound
109215,4,Compound
109216,4,Compound
109217,7,Compound
109218,5,Compound
109219,5,Compound
109220,7,Compound
109221,5,Compound
109222,4,Compound
109223,8,Compound
109224,4,Compound
109225,5,Compound
109226,3,Compound
109227,4,Compound
109228,3,Compound
109229,8,Compound
109230,3,Compound
109231,4,Compound
109232,6,Compound
109233,7,Compound
109234,4,Compound
109235,7,Compound
109236,5,Compound
109237,4,Compound
109238,4,Compound
109239,4,Compound
109240,5,Compound
109241,3,Compound
109242,7,Compound
109243,4,Compound
109244,4,Compound
109245,7,Compound
109246,4,Compound
109247,4,Compound
109248,10,Compound
109249,3,Compound
109250,3,Compound
109251,4,Compound
109252,4,Compound
109253,4,Compound
109254,3,Compound
109255,8,Compound
109256,9,Compound
109257,5,Compound
109258,5,Compound
109259,8,Compound
109260,6,Compound
109261,14,Compound
109262,8,Compound
109263,4,Compound
109264,3,Compound
109265,8,Compound
109266,2,Compound
109267,4,Compound
109268,4,Compound
109269,5,Compound
109270,3,Compound
109271,7,Compound
109272,4,Compound
109273,4,Compound
109274,4,Compound
109275,3,Compound
109276,4,Compound
109277,7,Compound
109278,5,Compound
109279,7,Compound
109280,5,Compound
109281,4,Compound
109282,3,Compound
109283,4,Compound
109284,5,Compound
109285,4,Compound
109286,5,Compound
109287,6,Compound
109288,3,Compound
109289,6,Compound
109290,3,Compound
109291,3,Compound
109292,5,Compound
109293,8,Compound
109294,8,Compound
109295,5,Compound
109296,7,Compound
109297,4,Compound
109298,4,Compound
109299,5,Compound
109300,7,Compound
109301,2,Compound
109302,6,Compound
109303,5,Compound
109304,6,Compound
109305,5,Compound
109306,4,Compound
109307,2,Compound
109308,7,Compound
109309,8,Compound
109310,5,Compound
109311,3,Compound
109312,7,Compound
109313,4,Compound
109314,3,Compound
109315,4,Compound
109316,7,Compound
109317,9,Compound
109318,6,Compound
109319,8,Compound
109320,5,Compound
109321,4,Compound
109322,8,Compound
109323,8,Compound
109324,3,Compound
109325,6,Compound
109326,5,Compound
109327,4,Compound
109328,4,Compound
109329,4,Compound
109330,5,Compound
109331,3,Compound
109332,8,Compound
109333,7,Compound
109334,4,Compound
109335,3,Compound
109336,5,Compound
109337,8,Compound
109338,4,Compound
109339,3,Compound
109340,3,Compound
109341,5,Compound
109342,5,Compound
109343,8,Compound
109344,3,Compound
109345,5,Compound
109346,4,Compound
109347,4,Compound
109348,4,Compound
109349,4,Compound
109350,7,Compound
109351,5,Compound
109352,8,Compound
109353,4,Compound
109354,8,Compound
109355,5,Compound
109356,7,Compound
109357,4,Compound
109358,3,Compound
109359,4,Compound
109360,4,Compound
109361,4,Compound
109362,3,Compound
109363,3,Compound
109364,3,Compound
109365,6,Compound
109366,8,Compound
109367,8,Compound
109368,3,Compound
109369,4,Compound
109370,5,Compound
109371,5,Compound
109372,5,Compound
109373,3,Compound
109374,3,Compound
109375,3,Compound
109376,4,Compound
109377,15,Compound
109378,4,Compound
109379,5,Compound
109380,5,Compound
109381,3,Compound
109382,5,Compound
109383,7,Compound
109384,3,Compound
109385,5,Compound
109386,8,Compound
109387,7,Compound
109388,4,Compound
109389,2,Compound
109390,3,Compound
109391,5,Compound
109392,5,Compound
109393,5,Compound
109394,5,Compound
109395,15,Compound
109396,8,Compound
109397,5,Compound
109398,4,Compound
109399,7,Compound
109400,3,Compound
109401,4,Compound
109402,4,Compound
109403,4,Compound
109404,4,Compound
109405,5,Compound
109406,4,Compound
109407,4,Compound
109408,7,Compound
109409,3,Compound
109410,4,Compound
109411,3,Compound
109412,8,Compound
109413,4,Compound
109414,5,Compound
109415,3,Compound
109416,3,Compound
109417,5,Compound
109418,6,Compound
109419,3,Compound
109420,4,Compound
109421,6,Compound
109422,7,Compound
109423,5,Compound
109424,7,Compound
109425,3,Compound
109426,4,Compound
109427,4,Compound
109428,3,Compound
109429,7,Compound
109430,5,Compound
109431,4,Compound
109432,7,Compound
109433,4,Compound
109434,7,Compound
109435,3,Compound
109436,4,Compound
109437,6,Compound
109438,4,Compound
109439,7,Compound
109440,3,Compound
109441,7,Compound
109442,7,Compound
109443,3,Compound
109444,4,Compound
109445,5,Compound
109446,4,Compound
109447,4,Compound
109448,7,Compound
109449,4,Compound
109450,5,Compound
109451,4,Compound
109452,7,Compound
109453,5,Compound
109454,7,Compound
109455,7,Compound
109456,8,Compound
109457,8,Compound
109458,4,Compound
109459,4,Compound
109460,7,Compound
109461,5,Compound
109462,7,Compound
109463,5,Compound
109464,7,Compound
109465,3,Compound
109466,3,Compound
109467,3,Compound
109468,6,Compound
109469,4,Compound
109470,7,Compound
109471,7,Compound
109472,8,Compound
109473,3,Compound
109474,8,Compound
109475,4,Compound
109476,7,Compound
109477,4,Compound
109478,4,Compound
109479,5,Compound
109480,4,Compound
109481,4,Compound
109482,3,Compound
109483,4,Compound
109484,3,Compound
109485,7,Compound
109486,4,Compound
109487,3,Compound
109488,3,Compound
109489,7,Compound
109490,4,Compound
109491,5,Compound
109492,3,Compound
109493,5,Compound
109494,8,Compound
109495,4,Compound
109496,4,Compound
109497,4,Compound
109498,3,Compound
109499,4,Compound
109500,8,Compound
109501,3,Compound
109502,4,Compound
109503,8,Compound
109504,3,Compound
109505,4,Compound
109506,6,Compound
109507,3,Compound
109508,4,Compound
109509,4,Compound
109510,4,Compound
109511,5,Compound
109512,5,Compound
109513,7,Compound
109514,3,Compound
109515,7,Compound
109516,5,Compound
109517,5,Compound
109518,5,Compound
109519,3,Compound
109520,5,Compound
109521,8,Compound
109522,4,Compound
109523,5,Compound
109524,4,Compound
109525,6,Compound
109526,5,Compound
109527,3,Compound
109528,3,Compound
109529,7,Compound
109530,8,Compound
109531,5,Compound
109532,3,Compound
109533,7,Compound
109534,10,Compound
109535,4,Compound
109536,15,Compound
109537,5,Compound
109538,3,Compound
109539,3,Compound
109540,4,Compound
109541,3,Compound
109542,3,Compound
109543,4,Compound
109544,6,Compound
109545,3,Compound
109546,6,Compound
109547,8,Compound
109548,3,Compound
109549,7,Compound
109550,4,Compound
109551,4,Compound
109552,8,Compound
109553,4,Compound
109554,5,Compound
109555,6,Compound
109556,5,Compound
109557,4,Compound
109558,4,Compound
109559,7,Compound
109560,4,Compound
109561,3,Compound
109562,8,Compound
109563,4,Compound
109564,3,Compound
109565,4,Compound
109566,5,Compound
109567,5,Compound
109568,3,Compound
109569,5,Compound
109570,4,Compound
109571,4,Compound
109572,4,Compound
109573,3,Compound
109574,5,Compound
109575,4,Compound
109576,4,Compound
109577,7,Compound
109578,5,Compound
109579,4,Compound
109580,3,Compound
109581,7,Compound
109582,5,Compound
109583,7,Compound
109584,3,Compound
109585,3,Compound
109586,4,Compound
109587,3,Compound
109588,4,Compound
109589,4,Compound
109590,5,Compound
109591,4,Compound
109592,4,Compound
109593,7,Compound
109594,3,Compound
109595,7,Compound
109596,4,Compound
109597,5,Compound
109598,5,Compound
109599,3,Compound
109600,10,Compound
109601,4,Compound
109602,5,Compound
109603,7,Compound
109604,4,Compound
109605,5,Compound
109606,4,Compound
109607,3,Compound
109608,3,Compound
109609,4,Compound
109610,4,Compound
109611,7,Compound
109612,7,Compound
109613,3,Compound
109614,5,Compound
109615,5,Compound
109616,3,Compound
109617,5,Compound
109618,4,Compound
109619,3,Compound
109620,4,Compound
109621,3,Compound
109622,10,Compound
109623,5,Compound
109624,4,Compound
109625,4,Compound
109626,5,Compound
109627,4,Compound
109628,4,Compound
109629,3,Compound
109630,7,Compound
109631,4,Compound
109632,7,Compound
109633,8,Compound
109634,5,Compound
109635,7,Compound
109636,5,Compound
109637,8,Compound
109638,5,Compound
109639,7,Compound
109640,6,Compound
109641,6,Compound
109642,5,Compound
109643,3,Compound
109644,3,Compound
109645,3,Compound
109646,10,Compound
109647,4,Compound
109648,5,Compound
109649,8,Compound
109650,4,Compound
109651,4,Compound
109652,5,Compound
109653,5,Compound
109654,7,Compound
109655,5,Compound
109656,4,Compound
109657,5,Compound
109658,7,Compound
109659,5,Compound
109660,4,Compound
109661,5,Compound
109662,4,Compound
109663,4,Compound
109664,4,Compound
109665,8,Compound
109666,4,Compound
109667,3,Compound
109668,5,Compound
109669,4,Compound
109670,7,Compound
109671,5,Compound
109672,5,Compound
109673,3,Compound
109674,7,Compound
109675,3,Compound
109676,3,Compound
109677,8,Compound
109678,4,Compound
109679,4,Compound
109680,3,Compound
109681,5,Compound
109682,3,Compound
109683,5,Compound
109684,7,Compound
109685,7,Compound
109686,3,Compound
109687,5,Compound
109688,7,Compound
109689,4,Compound
109690,7,Compound
109691,4,Compound
109692,4,Compound
109693,6,Compound
109694,4,Compound
109695,5,Compound
109696,5,Compound
109697,4,Compound
109698,8,Compound
109699,3,Compound
109700,4,Compound
109701,5,Compound
109702,4,Compound
109703,5,Compound
109704,8,Compound
109705,4,Compound
109706,5,Compound
109707,4,Compound
109708,4,Compound
109709,5,Compound
109710,6,Compound
109711,10,Compound
109712,2,Compound
109713,5,Compound
109714,3,Compound
109715,3,Compound
109716,8,Compound
109717,3,Compound
109718,4,Compound
109719,5,Compound
109720,4,Compound
109721,7,Compound
109722,3,Compound
109723,4,Compound
109724,7,Compound
109725,4,Compound
109726,5,Compound
109727,4,Compound
109728,3,Compound
109729,3,Compound
109730,7,Compound
109731,7,Compound
109732,4,Compound
109733,9,Compound
109734,7,Compound
109735,6,Compound
109736,4,Compound
109737,6,Compound
109738,8,Compound
109739,7,Compound
109740,3,Compound
109741,6,Compound
109742,5,Compound
109743,4,Compound
109744,7,Compound
109745,3,Compound
109746,5,Compound
109747,7,Compound
109748,3,Compound
109749,8,Compound
109750,3,Compound
109751,8,Compound
109752,7,Compound
109753,7,Compound
109754,7,Compound
109755,4,Compound
109756,8,Compound
109757,8,Compound
109758,4,Compound
109759,5,Compound
109760,8,Compound
109761,7,Compound
109762,4,Compound
109763,4,Compound
109764,3,Compound
109765,7,Compound
109766,3,Compound
109767,5,Compound
109768,5,Compound
109769,8,Compound
109770,10,Compound
109771,5,Compound
109772,7,Compound
109773,3,Compound
109774,7,Compound
109775,7,Compound
109776,5,Compound
109777,4,Compound
109778,8,Compound
109779,4,Compound
109780,4,Compound
109781,7,Compound
109782,7,Compound
109783,4,Compound
109784,3,Compound
109785,4,Compound
109786,3,Compound
109787,5,Compound
109788,8,Compound
109789,8,Compound
109790,7,Compound
109791,5,Compound
109792,4,Compound
109793,4,Compound
109794,8,Compound
109795,4,Compound
109796,5,Compound
109797,8,Compound
109798,8,Compound
109799,3,Compound
109800,5,Compound
109801,5,Compound
109802,4,Compound
109803,5,Compound
109804,7,Compound
109805,7,Compound
109806,4,Compound
109807,7,Compound
109808,4,Compound
109809,5,Compound
109810,4,Compound
109811,4,Compound
109812,5,Compound
109813,8,Compound
109814,7,Compound
109815,6,Compound
109816,3,Compound
109817,4,Compound
109818,7,Compound
109819,4,Compound
109820,7,Compound
109821,7,Compound
109822,7,Compound
109823,8,Compound
109824,3,Compound
109825,5,Compound
109826,5,Compound
109827,5,Compound
109828,5,Compound
109829,3,Compound
109830,3,Compound
109831,10,Compound
109832,7,Compound
109833,7,Compound
109834,4,Compound
109835,3,Compound
109836,3,Compound
109837,5,Compound
109838,6,Compound
109839,5,Compound
109840,5,Compound
109841,3,Compound
109842,3,Compound
109843,8,Compound
109844,4,Compound
109845,6,Compound
109846,7,Compound
109847,3,Compound
109848,7,Compound
109849,7,Compound
109850,4,Compound
109851,5,Compound
109852,7,Compound
109853,4,Compound
109854,3,Compound
109855,7,Compound
109856,7,Compound
109857,7,Compound
109858,3,Compound
109859,4,Compound
109860,7,Compound
109861,3,Compound
109862,2,Compound
109863,5,Compound
109864,9,Compound
109865,7,Compound
109866,7,Compound
109867,5,Compound
109868,7,Compound
109869,4,Compound
109870,6,Compound
109871,5,Compound
109872,3,Compound
109873,10,Compound
109874,3,Compound
109875,4,Compound
109876,8,Compound
109877,8,Compound
109878,3,Compound
109879,5,Compound
109880,4,Compound
109881,8,Compound
109882,4,Compound
109883,12,Compound
109884,3,Compound
109885,4,Compound
109886,5,Compound
109887,4,Compound
109888,5,Compound
109889,5,Compound
109890,5,Compound
109891,5,Compound
109892,5,Compound
109893,3,Compound
109894,7,Compound
109895,7,Compound
109896,7,Compound
109897,5,Compound
109898,3,Compound
109899,3,Compound
109900,8,Compound
109901,4,Compound
109902,5,Compound
109903,5,Compound
109904,5,Compound
109905,8,Compound
109906,5,Compound
109907,3,Compound
109908,4,Compound
109909,7,Compound
109910,4,Compound
109911,3,Compound
109912,4,Compound
109913,4,Compound
109914,4,Compound
109915,4,Compound
109916,5,Compound
109917,7,Compound
109918,5,Compound
109919,3,Compound
109920,5,Compound
109921,8,Compound
109922,4,Compound
109923,4,Compound
109924,7,Compound
109925,10,Compound
109926,7,Compound
109927,4,Compound
109928,6,Compound
109929,5,Compound
109930,3,Compound
109931,4,Compound
109932,5,Compound
109933,3,Compound
109934,3,Compound
109935,2,Compound
109936,7,Compound
109937,4,Compound
109938,5,Compound
109939,4,Compound
109940,10,Compound
