inchikey,prism_name,broad_id,prism_columns,prism_screens,prism_targets,prism_moa,prism_smiles,_cgp_row,compound_id,canonical_smiles,has_structure,has_compound_profile,num_nonmissing_prism_cell_lines
MQUYTXDAVCOCMX-UHFFFAOYSA-N,AEG3482,BRD-K77634909-001-03-5,1,HTS,,HSP inducer,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1,55484,MQUYTXDAVCOCMX-UHFFFAOYSA-N,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1,True,True,570
MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,BRD-K90333595-003-21-4,1,HTS,"ADRA1A, ADRA1B, ADRA1D, ADRA2A, ADRA2B, ADRA2C",adrenergic receptor antagonist,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,55526,MRBDMNSDAVCSSF-UHFFFAOYSA-N,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,True,True,574
MRBKEAMVRSLQPH-UHFFFAOYSA-N,butylated-hydroxyanisole,BRD-K93035859-001-07-6,1,HTS,,antioxidant,COc1ccc(O)c(C(C)(C)C)c1,55529,MRBKEAMVRSLQPH-UHFFFAOYSA-N,COc1ccc(O)c(C(C)(C)C)c1,True,True,569
MRIAQLRQZPPODS-UHFFFAOYSA-N,nobiletin,BRD-K06753942-001-14-5,1,HTS,MAP2K1,MEK inhibitor,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,55584,MRIAQLRQZPPODS-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,True,True,565
MROJXXOCABQVEF-UHFFFAOYSA-N,actarit,BRD-K33483813-001-10-0,1,HTS,,interleukin receptor agonist,CC(=O)Nc1ccc(CC(=O)O)cc1,55629,MROJXXOCABQVEF-UHFFFAOYSA-N,CC(=O)Nc1ccc(CC(=O)O)cc1,True,True,565
MTCUAOILFDZKCO-UHFFFAOYSA-N,decamethonium,BRD-K49783248-303-08-4,1,HTS,"ACHE, CHRNA2",acetylcholine receptor agonist,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,55894,MTCUAOILFDZKCO-UHFFFAOYSA-N,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,True,True,570
MTHORRSSURHQPZ-UHFFFAOYSA-N,bindarit,BRD-K36467523-001-02-8,1,HTS,"CCL2, CCL7, CCL8",NFkB pathway inhibitor,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,55931,MTHORRSSURHQPZ-UHFFFAOYSA-N,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O,True,True,563
MTXSIJUGVMTTMU-UHFFFAOYSA-N,anabasine,BRD-A24284985-001-09-9,1,HTS,,acetylcholine receptor agonist,c1cncc(C2CCCCN2)c1,56054,MTXSIJUGVMTTMU-UHFFFAOYSA-N,c1cncc(C2CCCCN2)c1,True,True,569
MTZBBNMLMNBNJL-UHFFFAOYSA-N,xipamide,BRD-K27393415-001-01-0,1,HTS,SLC12A3,carbonic anhydrase inhibitor,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,56064,MTZBBNMLMNBNJL-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,True,True,563
MUBZPKHOEPUJKR-UHFFFAOYSA-N,bismuth-oxalate,BRD-M02179497-001-01-1,1,HTS,,,O=C(O)C(=O)O,56084,MUBZPKHOEPUJKR-UHFFFAOYSA-N,O=C(O)C(=O)O,True,True,536
MUFJHYRCIHHATF-UHFFFAOYSA-N,VGX-1027,BRD-A32269193-001-01-5,1,HTS,TLR4,tumor necrosis factor receptor antagonist,O=C(O)CC1CC(c2ccccc2)=NO1,56108,MUFJHYRCIHHATF-UHFFFAOYSA-N,O=C(O)CC1CC(c2ccccc2)=NO1,True,True,572
MUOKSQABCJCOPU-UHFFFAOYSA-N,CX-4945,BRD-K81458380-001-04-9,1,HTS,"CSNK2A1, CSNK2A2, DAPK3, HIPK3",casein kinase inhibitor,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,56167,MUOKSQABCJCOPU-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)[nH]c(=Nc1cccc(Cl)c1)c1ccncc12,True,True,550
MUTNCGKQJGXKEM-UHFFFAOYSA-N,tamibarotene,BRD-K36627727-001-05-4,1,HTS,"RARA, RARB",retinoid receptor agonist,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,56212,MUTNCGKQJGXKEM-UHFFFAOYSA-N,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,True,True,572
MUXFZBHBYYYLTH-UHFFFAOYSA-N,zaltoprofen,BRD-A00578795-001-04-3,1,HTS,,cyclooxygenase inhibitor,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,56236,MUXFZBHBYYYLTH-UHFFFAOYSA-N,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,True,True,574
MVFGUOIZUNYYSO-UHFFFAOYSA-N,prilocaine,BRD-A53952395-003-25-1,1,HTS,"SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A",local anesthetic,CCCNC(C)C(=O)Nc1ccccc1C,56294,MVFGUOIZUNYYSO-UHFFFAOYSA-N,CCCNC(C)C(=O)Nc1ccccc1C,True,True,569
MVOUIYUWRXPNKD-UHFFFAOYSA-N,sulmetozine,BRD-K29570907-001-07-3,1,MTS004,GAST,gastrin inhibitor,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,56361,MVOUIYUWRXPNKD-UHFFFAOYSA-N,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,True,True,547
MVZGYPSXNDCANY-UHFFFAOYSA-N,AST-1306,BRD-K26838195-075-04-9,1,HTS,"EGFR, ERBB2",EGFR inhibitor,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,56437,MVZGYPSXNDCANY-UHFFFAOYSA-N,C=CC(=O)Nc1ccc2[nH]cnc(=Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,True,True,574
MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,BRD-A56359832-001-11-1,1,HTS,ALOX5,"leukotriene synthesis inhibitor, lipoxygenase inhibitor",CC(c1cc2ccccc2s1)N(O)C(N)=O,56529,MWLSOWXNZPKENC-UHFFFAOYSA-N,CC(c1cc2ccccc2s1)N(O)C(N)=O,True,True,574
MWOOGOJBHIARFG-UHFFFAOYSA-N,vanillin,BRD-K24258499-001-05-8,1,HTS,"ABAT, ALDH5A1",,COc1cc(C=O)ccc1O,56550,MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,True,True,557
MWSUIZKGNWELRF-UHFFFAOYSA-N,RI-1,BRD-K79555887-001-01-0,1,HTS,RAD51,,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1,56592,MWSUIZKGNWELRF-UHFFFAOYSA-N,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccc(Cl)c(Cl)c1,True,True,571
MWTBKTRZPHJQLH-UHFFFAOYSA-N,alcaftadine,BRD-K55991142-001-01-6,1,MTS004,HRH1,histamine receptor antagonist,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,56593,MWTBKTRZPHJQLH-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,True,True,548
MXJWRABVEGLYDG-UHFFFAOYSA-N,bufexamac,BRD-K36660044-001-24-2,1,HTS,"HDAC10, HDAC6",cyclooxygenase inhibitor,CCCCOc1ccc(CC(=O)NO)cc1,56703,MXJWRABVEGLYDG-UHFFFAOYSA-N,CCCCOc1ccc(CC(O)=NO)cc1,True,True,569
MXOAEAUPQDYUQM-UHFFFAOYSA-N,chlorphenesin,BRD-A92262698-001-02-5,1,MTS004,,muscle relaxant,OCC(O)COc1ccc(Cl)cc1,56735,MXOAEAUPQDYUQM-UHFFFAOYSA-N,OCC(O)COc1ccc(Cl)cc1,True,True,548
MXUNKHLAEDCYJL-UHFFFAOYSA-N,toloxatone,BRD-A67182178-001-01-7,1,MTS004,"MAOA, MAOB",monoamine oxidase inhibitor,Cc1cccc(N2CC(CO)OC2=O)c1,56781,MXUNKHLAEDCYJL-UHFFFAOYSA-N,Cc1cccc(N2CC(CO)OC2=O)c1,True,True,548
MXWDSZWTBOCWBK-UHFFFAOYSA-N,M-344,BRD-K45528773-001-06-4; BRD-K45528773-001-07-2,2,HTS,,HDAC inhibitor,CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1,56794,MXWDSZWTBOCWBK-UHFFFAOYSA-N,CN(C)c1ccc(C(=O)NCCCCCCC(O)=NO)cc1,True,True,567
MYQAUKPBNJWPIE-UHFFFAOYSA-N,GW-2580,BRD-K24242599-001-02-8,1,HTS,CSF1R,cFMS kinase inhibitor,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,56940,MYQAUKPBNJWPIE-UHFFFAOYSA-N,COc1ccc(COc2ccc(Cc3c[nH]c(=N)[nH]c3=N)cc2OC)cc1,True,True,571
MYSWGUAQZAJSOK-UHFFFAOYSA-N,ciprofloxacin,BRD-K04804440-001-09-5,1,HTS,TOP2A,bacterial DNA gyrase inhibitor,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,56963,MYSWGUAQZAJSOK-UHFFFAOYSA-N,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,True,True,569
MZOPWQKISXCCTP-UHFFFAOYSA-N,tyrphostin-A9,BRD-K40255344-001-17-6,1,HTS,,"protein tyrosine kinase inhibitor, tyrosine kinase inhibitor",CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,57120,MZOPWQKISXCCTP-UHFFFAOYSA-N,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,True,True,574
NABQBYDEMLGCEO-UHFFFAOYSA-N,teriflunomide,BRD-A42699921-001-02-8; BRD-A42699921-001-03-6,2,HTS,DHODH,dihydroorotate dehydrogenase inhibitor,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,57204,NABQBYDEMLGCEO-UHFFFAOYSA-N,CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,True,True,577
NAJVRARAUNYNDX-UHFFFAOYSA-N,pikamilone,BRD-K56691760-001-01-2,1,HTS,,,O=C(O)CCCNC(=O)c1cccnc1,57256,NAJVRARAUNYNDX-UHFFFAOYSA-N,O=C(O)CCCNC(=O)c1cccnc1,True,True,569
NAUWTFJOPJWYOT-UHFFFAOYSA-N,vanoxerine,BRD-K32501161-300-06-2,1,HTS,SLC6A3,dopamine uptake inhibitor,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,57336,NAUWTFJOPJWYOT-UHFFFAOYSA-N,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,True,True,563
NAVMQTYZDKMPEU-UHFFFAOYSA-N,bexarotene,BRD-K92441787-001-04-1,1,HTS,"RXRA, RXRB, RXRG",retinoid receptor agonist,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,57344,NAVMQTYZDKMPEU-UHFFFAOYSA-N,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,True,True,574
NAXSRXHZFIBFMI-UHFFFAOYSA-N,GW-3965,BRD-K33818169-003-04-6,1,HTS,"NR1H2, NR1H3",LXR agonist,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,57361,NAXSRXHZFIBFMI-UHFFFAOYSA-N,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,True,True,556
NBHPRWLFLUBAIE-UHFFFAOYSA-N,halopemide,BRD-K50055394-001-03-6,1,MTS004,"PLD1, PLD2",phospholipase inhibitor,O=C(NCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1)c1ccc(F)cc1,57417,NBHPRWLFLUBAIE-UHFFFAOYSA-N,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,True,True,548
NBMBIEOUVBHEBM-UHFFFAOYSA-N,XBD173,BRD-K45875383-001-01-2,1,HTS,TSPO,benzodiazepine receptor ligand,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,57445,NBMBIEOUVBHEBM-UHFFFAOYSA-N,CCN(Cc1ccccc1)C(=O)Cn1c(=O)n(C)c2cnc(-c3ccccc3)nc21,True,True,550
NBOJHRYUGLRASX-UHFFFAOYSA-N,PF-3845,BRD-K68997413-001-05-1,1,HTS,FAAH,FAAH inhibitor,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,57465,NBOJHRYUGLRASX-UHFFFAOYSA-N,O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,True,True,570
NBQKINXMPLXUET-UHFFFAOYSA-N,pranlukast,BRD-K97045029-001-02-7; BRD-K97045029-001-04-3,2,HTS,"CYSLTR1, CYSLTR2, IL5, MUC2, NFKB1, RNASE3, TNF",leukotriene receptor antagonist,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,57484,NBQKINXMPLXUET-UHFFFAOYSA-N,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,True,True,574
NBRBXGKOEOGLOI-UHFFFAOYSA-N,dasabuvir,BRD-K02943813-001-01-9,1,HTS,,HCV inhibitor,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,57490,NBRBXGKOEOGLOI-UHFFFAOYSA-N,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,True,True,550
NCYVXEGFNDZQCU-UHFFFAOYSA-N,nikethamide,BRD-K91544578-001-03-8,1,HTS,,immunostimulant,CCN(CC)C(=O)c1cccnc1,57714,NCYVXEGFNDZQCU-UHFFFAOYSA-N,CCN(CC)C(=O)c1cccnc1,True,True,573
NDAUXUAQIAJITI-UHFFFAOYSA-N,albuterol,BRD-A88254928-001-07-9,1,MTS004,"ADRB1, ADRB2",adrenergic receptor agonist,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,57724,NDAUXUAQIAJITI-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,True,True,547
NDAZATDQFDPQBD-UHFFFAOYSA-N,NVP-AUY922,BRD-K41859756-001-06-8,1,HTS,"HSP90AA1, HSP90AB1",HSP inhibitor,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,57725,NDAZATDQFDPQBD-UHFFFAOYSA-N,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,True,True,565
NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,BRD-A95869247-001-26-9,1,HTS,"KCNE1, KCNQ1, SLC12A3",thiazide diuretic,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,57747,NDDAHWYSQHTHNT-UHFFFAOYSA-N,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,True,True,572
NDFKBGWLUHKMFY-UHFFFAOYSA-N,GSK-0660,BRD-K98684188-001-02-9,1,HTS,PPARD,PPAR receptor antagonist,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,57765,NDFKBGWLUHKMFY-UHFFFAOYSA-N,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,True,True,565
NDTSRXAMMQDVSW-UHFFFAOYSA-N,benzthiazide,BRD-K21450440-001-14-6,1,HTS,"CA1, CA12, CA2, CA4, CA9, SLC12A3",carbonic anhydrase inhibitor,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,57871,NDTSRXAMMQDVSW-UHFFFAOYSA-N,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,True,True,574
NDTYTMIUWGWIMO-UHFFFAOYSA-N,perillyl-alcohol,BRD-A13323580-001-04-8,1,HTS,FNTA,"apoptosis stimulant, farnesyltransferase inhibitor",C=C(C)C1CC=C(CO)CC1,57873,NDTYTMIUWGWIMO-UHFFFAOYSA-N,C=C(C)C1CC=C(CO)CC1,True,True,550
NEMHKCNXXRQYRF-UHFFFAOYSA-N,AZD1283,BRD-K77060810-001-01-5,1,HTS,P2RY12,purinergic receptor antagonist,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,57994,NEMHKCNXXRQYRF-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,True,True,571
NETXMUIMUZJUTB-UHFFFAOYSA-N,apabetalone,BRD-K20001883-001-02-7,1,HTS,BRD3,apolipoprotein expression enhancer,COc1cc(OC)c2c(=O)nc(-c3cc(C)c(OCCO)c(C)c3)[nH]c2c1,58049,NETXMUIMUZJUTB-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,True,True,565
NEUSVAOJNUQRTM-UHFFFAOYSA-N,cetylpyridinium,BRD-K87700323-003-05-1,1,HTS,,,CCCCCCCCCCCCCCCC[n+]1ccccc1,58055,NEUSVAOJNUQRTM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC[n+]1ccccc1,True,True,569
NEWKHUASLBMWRE-UHFFFAOYSA-N,MPEP,BRD-K60690191-001-03-3,1,HTS,"GRM1, GRM4, GRM5",glutamate receptor antagonist,Cc1cccc(C#Cc2ccccc2)n1,58065,NEWKHUASLBMWRE-UHFFFAOYSA-N,Cc1cccc(C#Cc2ccccc2)n1,True,True,572
NFBAXHOPROOJAW-UHFFFAOYSA-N,phenindione,BRD-K70592963-001-31-6,1,MTS004,VKORC1,vitamin K antagonist,O=C1c2ccccc2C(=O)C1c1ccccc1,58098,NFBAXHOPROOJAW-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1ccccc1,True,True,548
NFLWUMRGJYTJIN-UHFFFAOYSA-N,desmopressin-acetate,BRD-A49399758-015-01-8,1,HTS,"AVPR1A, AVPR1B, AVPR2, OXTR",vasopressin receptor agonist,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,58173,NFLWUMRGJYTJIN-UHFFFAOYSA-N,N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,True,True,563
NFSTZPMYAZRZPC-UHFFFAOYSA-N,3-bromo-7-nitroindazole,BRD-K24689407-001-06-3,1,HTS,"NOS1, NOS2, NOS3",nitric oxide synthase inhibitor,O=[N+]([O-])c1cccc2c(Br)n[nH]c12,58222,NFSTZPMYAZRZPC-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2c(Br)[nH]nc12,True,True,571
NFTMKHWBOINJGM-UHFFFAOYSA-N,MBX-2982,BRD-K32218650-001-01-6,1,HTS,GPR119,glucose dependent insulinotropic receptor agonist,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,58229,NFTMKHWBOINJGM-UHFFFAOYSA-N,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,True,True,565
NGAGMBNBKCDCDJ-UHFFFAOYSA-N,LY303511,BRD-K22385716-001-02-5,1,HTS,"BRD2, BRD3, BRD4","casein kinase inhibitor, mTOR inhibitor, PI3K inhibitor",O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,58268,NGAGMBNBKCDCDJ-UHFFFAOYSA-N,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12,True,True,565
NGBFQHCMQULJNZ-UHFFFAOYSA-N,torasemide,BRD-K30480208-001-18-5,1,HTS,SLC12A1,"electrolyte reabsorption inhibitor, thromboxane receptor antagonist",Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,58276,NGBFQHCMQULJNZ-UHFFFAOYSA-N,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,True,True,574
NGHTXZCKLWZPGK-UHFFFAOYSA-N,nefiracetam,BRD-K65678996-001-05-5,1,HTS,CHRM1,"acetylcholine receptor agonist, benzodiazepine receptor agonist",Cc1cccc(C)c1NC(=O)CN1CCCC1=O,58329,NGHTXZCKLWZPGK-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,True,True,562
NGOGFTYYXHNFQH-UHFFFAOYSA-N,fasudil,BRD-K76617868-003-11-9,1,HTS,"PKIA, PRKACA, ROCK1, ROCK2",rho associated kinase inhibitor,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,58382,NGOGFTYYXHNFQH-UHFFFAOYSA-N,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,True,True,574
NGTDJJKTGRNNAU-UHFFFAOYSA-N,PETCM,BRD-A93477898-001-04-2,1,HTS,CASP3,caspase activator,OC(Cc1ccncc1)C(Cl)(Cl)Cl,58417,NGTDJJKTGRNNAU-UHFFFAOYSA-N,OC(Cc1ccncc1)C(Cl)(Cl)Cl,True,True,565
NHHQJBCNYHBUSI-UHFFFAOYSA-N,R406,BRD-K20285085-001-07-1; BRD-K20285085-074-04-5,2,HTS,"RET, SYK",SYK inhibitor,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,58531,NHHQJBCNYHBUSI-UHFFFAOYSA-N,COc1cc(N=c2nc(N=c3ccc4c([nH]3)NC(=O)C(C)(C)O4)c(F)c[nH]2)cc(OC)c1OC,True,True,567
NHZMQXZHNVQTQA-UHFFFAOYSA-N,pyridoxamine,BRD-K96669468-300-01-1,1,MTS004,,AGE inhibitor,Cc1ncc(CO)c(CN)c1O,58651,NHZMQXZHNVQTQA-UHFFFAOYSA-N,Cc1ncc(CO)c(CN)c1O,True,True,548
NIGWMJHCCYYCSF-UHFFFAOYSA-N,fenclonine-(+/-),BRD-A81615860-003-01-7,1,HTS,"PAH, TPH1, TPH2",tryptophan hydroxylase inhibitor,NC(Cc1ccc(Cl)cc1)C(=O)O,58697,NIGWMJHCCYYCSF-UHFFFAOYSA-N,NC(Cc1ccc(Cl)cc1)C(=O)O,True,True,571
NIJJYAXOARWZEE-UHFFFAOYSA-N,valproic-acid,BRD-K41260949-236-16-8,1,HTS,"ABAT, ACADSB, ALDH5A1, HDAC1, HDAC2, HDAC9, OGDH, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A",HDAC inhibitor,CCCC(CCC)C(=O)O,58718,NIJJYAXOARWZEE-UHFFFAOYSA-N,CCCC(CCC)C(=O)O,True,True,557
NJCJBUHJQLFDSW-UHFFFAOYSA-N,rufloxacin,BRD-K62374253-001-07-8,1,HTS,,bacterial DNA gyrase inhibitor,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,58854,NJCJBUHJQLFDSW-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,True,True,569
NJDUWAXIURWWLN-UHFFFAOYSA-N,chlorindione,BRD-K61802864-001-08-8,1,HTS,,,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,58870,NJDUWAXIURWWLN-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,True,True,570
NJRXVEJTAYWCQJ-UHFFFAOYSA-N,mercaptosuccinic-acid,BRD-A43435802-001-02-0,1,HTS,,,O=C(O)CC(S)C(=O)O,58963,NJRXVEJTAYWCQJ-UHFFFAOYSA-N,O=C(O)CC(S)C(=O)O,True,True,574
NLZUEZXRPGMBCV-UHFFFAOYSA-N,butylated-hydroxytoluene,BRD-K53153417-001-10-4,1,HTS,CA2,carbonic anhydrase inhibitor,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,59404,NLZUEZXRPGMBCV-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,True,573
NMBDIMPYACLUDE-UHFFFAOYSA-N,MNITMT,BRD-K63151507-001-02-4,1,HTS,,lymphocyte inhibitor,Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C,59413,NMBDIMPYACLUDE-UHFFFAOYSA-N,Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C,True,True,557
NMKSAYKQLCHXDK-UHFFFAOYSA-N,fendiline,BRD-A71033472-003-23-9,1,HTS,HTR2B,calcium channel blocker,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,59486,NMKSAYKQLCHXDK-UHFFFAOYSA-N,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,True,True,568
NMYAHEULKSYAPP-UHFFFAOYSA-N,F-11440,BRD-K87948281-001-01-9,1,MTS004,HTR1A,serotonin receptor agonist,Cn1c(=O)cnn(CCCCN2CCN(c3ncccn3)CC2)c1=O,59580,NMYAHEULKSYAPP-UHFFFAOYSA-N,Cn1c(=O)cnn(CCCCN2CCN(c3ncccn3)CC2)c1=O,True,True,548
NNACHAUCXXVJSP-UHFFFAOYSA-N,BF2.649,BRD-K21673112-003-01-3,1,HTS,HRH3,histamine receptor antagonist,Clc1ccc(CCCOCCCN2CCCCC2)cc1,59596,NNACHAUCXXVJSP-UHFFFAOYSA-N,Clc1ccc(CCCOCCCN2CCCCC2)cc1,True,True,565
NNJVILVZKWQKPM-UHFFFAOYSA-N,lidocaine,BRD-K52662033-003-21-2,1,HTS,"EGFR, SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A",histamine receptor agonist,CCN(CC)CC(=O)Nc1c(C)cccc1C,59645,NNJVILVZKWQKPM-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C,True,True,494
NNYBQONXHNTVIJ-UHFFFAOYSA-N,etodolac,BRD-A74667430-001-23-6,1,HTS,"PTGS1, PTGS2, RXRA",cyclooxygenase inhibitor,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,59754,NNYBQONXHNTVIJ-UHFFFAOYSA-N,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,True,True,574
