setting,active_threshold,topk,baseline,metric,direction,n_queries,mean_delta,ci95_low,ci95_high,paired_win_rate,wilcoxon_greater_p
low_morgan_lt_0.25,-1.0,10,RDKit2D,active_lift,cgp_minus_baseline,187,1.6577279966461436,1.2620939010291696,2.056666201245484,0.5935828877005348,1.6783712256238466e-13
low_morgan_lt_0.25,-1.0,10,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.30349890066819385,0.21957141450978412,0.38937896214058415,0.6844919786096256,2.003657230391617e-10
low_morgan_lt_0.25,-1.0,10,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.4159179290524375,0.3092512582196001,0.5298671177298376,0.6898395721925134,1.128586449653041e-11
low_morgan_lt_0.25,-1.0,50,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.14085561497326204,0.1158288770053476,0.16620320855614973,0.7486631016042781,1.1698629475442344e-18
low_morgan_lt_0.25,-1.0,50,AtomPair,active_lift,cgp_minus_baseline,187,1.4196654227396117,1.1563623498714788,1.6779026404520376,0.7486631016042781,9.72676255644716e-19
low_morgan_lt_0.25,-1.0,50,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.23806604233914042,0.17768438472937206,0.3006663021492681,0.6524064171122995,6.192344856897504e-11
low_morgan_lt_0.25,-1.0,50,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.26269643677427823,0.19538038962051107,0.33277324576761996,0.6524064171122995,9.137741416984452e-11
low_morgan_lt_0.25,-1.0,50,Avalon,top_active_fraction,cgp_minus_baseline,187,0.16663101604278074,0.13903475935828877,0.1928368983957219,0.7647058823529411,5.9693288618079e-20
low_morgan_lt_0.25,-1.0,50,Avalon,active_lift,cgp_minus_baseline,187,1.6828884222785774,1.400924945389871,1.9681828236283896,0.7647058823529411,5.393735990277399e-20
low_morgan_lt_0.25,-1.0,50,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.2915385009854145,0.23373817189618132,0.3532304839302423,0.7486631016042781,3.682563620171195e-17
low_morgan_lt_0.25,-1.0,50,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.3285725045668143,0.26316544440337447,0.39750041696959687,0.732620320855615,5.870677942539156e-17
low_morgan_lt_0.25,-1.0,50,Morgan,top_active_fraction,cgp_minus_baseline,187,0.18385026737967913,0.15914171122994653,0.20866577540106948,0.8128342245989305,6.301211569342468e-25
low_morgan_lt_0.25,-1.0,50,Morgan,active_lift,cgp_minus_baseline,187,1.8522901005779582,1.6013134621321115,2.0992612544878475,0.8128342245989305,5.202618150758552e-25
low_morgan_lt_0.25,-1.0,50,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.3107015693333513,0.25289098695193546,0.3692260370312587,0.7807486631016043,8.794114313965724e-21
low_morgan_lt_0.25,-1.0,50,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.343678381801228,0.2803665200983583,0.4146384264382057,0.7914438502673797,4.60275554831721e-20
low_morgan_lt_0.25,-1.0,50,NYAN,top_active_fraction,cgp_minus_baseline,187,0.14780748663101603,0.12288770053475934,0.1748689839572192,0.732620320855615,6.166447958326006e-20
low_morgan_lt_0.25,-1.0,50,NYAN,active_lift,cgp_minus_baseline,187,1.4921941013153663,1.2426074287977302,1.753978363682361,0.732620320855615,3.899321395794138e-20
low_morgan_lt_0.25,-1.0,50,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.2668726455371386,0.21039807401190747,0.3253774038342484,0.6844919786096256,2.7591102446669723e-16
low_morgan_lt_0.25,-1.0,50,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.29749807515253196,0.23275857903695568,0.36380338592600775,0.679144385026738,2.3907983289324544e-14
low_morgan_lt_0.25,-1.0,50,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.14545454545454545,0.12095454545454544,0.17059625668449194,0.7379679144385026,1.8719739936728262e-20
low_morgan_lt_0.25,-1.0,50,RDKit2D,active_lift,cgp_minus_baseline,187,1.465890782348401,1.2143443338397508,1.7331734002734318,0.7379679144385026,1.4191007127458652e-20
low_morgan_lt_0.25,-1.0,50,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.24755571179852054,0.19133556689777836,0.30836259858564496,0.7005347593582888,3.313747180141616e-14
low_morgan_lt_0.25,-1.0,50,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.29287433161796816,0.22612284416077832,0.35949460834854685,0.7379679144385026,7.713370272757503e-15
low_morgan_lt_0.25,-1.0,100,AtomPair,top_active_fraction,cgp_minus_baseline,187,0.12545454545454543,0.10395320855614973,0.14770187165775397,0.7379679144385026,4.7958259552614566e-20
low_morgan_lt_0.25,-1.0,100,AtomPair,active_lift,cgp_minus_baseline,187,1.2655644045317558,1.034583417178756,1.4837900884867246,0.7379679144385026,3.538953254637097e-20
low_morgan_lt_0.25,-1.0,100,AtomPair,top_mean_absdiff,baseline_minus_cgp,187,0.1870260341179571,0.14171077401824694,0.23549089906015389,0.6684491978609626,5.7366245369116545e-12
low_morgan_lt_0.25,-1.0,100,AtomPair,top_median_absdiff,baseline_minus_cgp,187,0.1990403722715502,0.14986314863611802,0.25087078051539796,0.7058823529411765,6.692367372792306e-13
low_morgan_lt_0.25,-1.0,100,Avalon,top_active_fraction,cgp_minus_baseline,187,0.1472192513368984,0.1237433155080214,0.17096524064171117,0.7593582887700535,6.28731068560721e-21
low_morgan_lt_0.25,-1.0,100,Avalon,active_lift,cgp_minus_baseline,187,1.4866640437074672,1.2581228103886641,1.7113780255131517,0.7593582887700535,4.36739233336561e-21
low_morgan_lt_0.25,-1.0,100,Avalon,top_mean_absdiff,baseline_minus_cgp,187,0.24570921070155635,0.1976477183179,0.29264654148533936,0.7593582887700535,2.130704168268712e-18
low_morgan_lt_0.25,-1.0,100,Avalon,top_median_absdiff,baseline_minus_cgp,187,0.2678423292292431,0.21770841620469036,0.32211679998433285,0.7807486631016043,4.718505321325112e-20
low_morgan_lt_0.25,-1.0,100,Morgan,top_active_fraction,cgp_minus_baseline,187,0.172620320855615,0.15122860962566848,0.1936938502673797,0.8235294117647058,4.843601071997143e-26
low_morgan_lt_0.25,-1.0,100,Morgan,active_lift,cgp_minus_baseline,187,1.740475369370645,1.5224505430638855,1.9556342383708578,0.8235294117647058,3.396867129372928e-26
low_morgan_lt_0.25,-1.0,100,Morgan,top_mean_absdiff,baseline_minus_cgp,187,0.2827625021063766,0.23549185773671436,0.32921068602188414,0.8181818181818182,3.1988716459772946e-24
low_morgan_lt_0.25,-1.0,100,Morgan,top_median_absdiff,baseline_minus_cgp,187,0.30085216140617954,0.25228820780813843,0.34806740670575426,0.8288770053475936,2.8907353912701484e-25
low_morgan_lt_0.25,-1.0,100,NYAN,top_active_fraction,cgp_minus_baseline,187,0.1370053475935829,0.11427807486631014,0.15946657754010693,0.7700534759358288,5.854946512845838e-22
low_morgan_lt_0.25,-1.0,100,NYAN,active_lift,cgp_minus_baseline,187,1.3832464298870024,1.163673271208725,1.6081477283468344,0.7700534759358288,3.8843521706169525e-22
low_morgan_lt_0.25,-1.0,100,NYAN,top_mean_absdiff,baseline_minus_cgp,187,0.2252462558771227,0.18410259346526658,0.2736688845095691,0.7914438502673797,2.4215456964011033e-19
low_morgan_lt_0.25,-1.0,100,NYAN,top_median_absdiff,baseline_minus_cgp,187,0.2416750383929083,0.19365688813156928,0.29789934998139955,0.7807486631016043,1.9207430326356713e-19
low_morgan_lt_0.25,-1.0,100,RDKit2D,top_active_fraction,cgp_minus_baseline,187,0.13614973262032085,0.11363368983957219,0.15866443850267378,0.7967914438502673,9.621978220006676e-23
low_morgan_lt_0.25,-1.0,100,RDKit2D,active_lift,cgp_minus_baseline,187,1.372547187502299,1.1490422207084146,1.5977245323765001,0.7967914438502673,7.05253643654997e-23
low_morgan_lt_0.25,-1.0,100,RDKit2D,top_mean_absdiff,baseline_minus_cgp,187,0.21896734556995015,0.17382439719934925,0.26793915283417696,0.7433155080213903,1.8940580810960856e-17
low_morgan_lt_0.25,-1.0,100,RDKit2D,top_median_absdiff,baseline_minus_cgp,187,0.24517306013491608,0.19611835979595393,0.29664409381622975,0.7967914438502673,1.2360520442866715e-19
low_morgan_lt_0.30,-2.0,10,AtomPair,top_active_fraction,cgp_minus_baseline,88,0.21818181818181823,0.1715625,0.27159090909090905,0.6931818181818182,9.112843687298544e-11
low_morgan_lt_0.30,-2.0,10,AtomPair,active_lift,cgp_minus_baseline,88,4.681507470139055,3.6229126261944042,5.776332009859804,0.6931818181818182,7.888910899741102e-11
low_morgan_lt_0.30,-2.0,10,AtomPair,top_mean_absdiff,baseline_minus_cgp,88,0.6572265182781848,0.49407680450392943,0.8204262756488673,0.7613636363636364,4.423313947984983e-10
