stage_order,stage_key,stage_label,entity_index,entity_id,pair_kind,modality,display_group,gene_symbol,perturbation_modality,label,pca_scope,pca_panel,pca1,pca2,latent_dim1,latent_dim2
1,random_init,Before pretraining,10234,CDBQUWIIIIFBCR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDBQUWIIIIFBCR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75934416,0.43176377,-0.75934416,0.43176377
1,random_init,Before pretraining,10252,CDEYJGMJYYCQKG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDEYJGMJYYCQKG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76278853,0.41816437,-0.76278853,0.41816437
1,random_init,Before pretraining,10412,CDZBRAPZFKYVNL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CDZBRAPZFKYVNL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7646624,0.41686076,-0.7646624,0.41686076
1,random_init,Before pretraining,10667,CFHUVGXAUZIHND-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CFHUVGXAUZIHND-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.73281866,0.4343801,-0.73281866,0.4343801
1,random_init,Before pretraining,10778,CFXMSXLIIJLQEG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CFXMSXLIIJLQEG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7546665,0.4400627,-0.7546665,0.4400627
1,random_init,Before pretraining,10837,CGFUOVDXJUNSPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGFUOVDXJUNSPL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7527045,0.4121927,-0.7527045,0.4121927
1,random_init,Before pretraining,10898,CGODIUJNGGEOHR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGODIUJNGGEOHR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7611875,0.40005112,-0.7611875,0.40005112
1,random_init,Before pretraining,10916,CGPYXDJNJSGPLK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGPYXDJNJSGPLK-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76364344,0.42543763,-0.76364344,0.42543763
1,random_init,Before pretraining,10952,CGVHXBAVZLPFLL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CGVHXBAVZLPFLL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76025456,0.43401432,-0.76025456,0.43401432
1,random_init,Before pretraining,11189,CIBRHBYPCRDFQR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CIBRHBYPCRDFQR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7614105,0.43179083,-0.7614105,0.43179083
1,random_init,Before pretraining,11666,CKUVNOCSBYYHIS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKUVNOCSBYYHIS-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.5890185,0.32013792,-0.5890185,0.32013792
1,random_init,Before pretraining,11668,CKVCZLKVWCAEAR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKVCZLKVWCAEAR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7624733,0.43713135,-0.7624733,0.43713135
1,random_init,Before pretraining,11703,CKZHIVFAECKZSQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CKZHIVFAECKZSQ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76344717,0.42983627,-0.76344717,0.42983627
1,random_init,Before pretraining,11715,CLAUJSRBKSRTGQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLAUJSRBKSRTGQ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7379704,0.40597242,-0.7379704,0.40597242
1,random_init,Before pretraining,11743,CLFIDMRHBRIWGB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLFIDMRHBRIWGB-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74214166,0.4414177,-0.74214166,0.4414177
1,random_init,Before pretraining,11770,CLIROFYCSDOINV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CLIROFYCSDOINV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7489259,0.4460854,-0.7489259,0.4460854
1,random_init,Before pretraining,12092,CMYPBYDHDKVKEM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CMYPBYDHDKVKEM-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74522394,0.40274036,-0.74522394,0.40274036
1,random_init,Before pretraining,12139,CNFUTTUEXUKAIQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CNFUTTUEXUKAIQ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75415045,0.3990631,-0.75415045,0.3990631
1,random_init,Before pretraining,12245,CNTYQRWXICATBS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CNTYQRWXICATBS-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7496974,0.4377269,-0.7496974,0.4377269
1,random_init,Before pretraining,12367,COMOPPVSBPFAJL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,COMOPPVSBPFAJL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75397986,0.41912395,-0.75397986,0.41912395
1,random_init,Before pretraining,12368,COMQZVDVBBXKBU-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,COMQZVDVBBXKBU-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7535193,0.4367742,-0.7535193,0.4367742
1,random_init,Before pretraining,12518,CPIQQLNBUBHZPL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CPIQQLNBUBHZPL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76574504,0.42683852,-0.76574504,0.42683852
1,random_init,Before pretraining,12549,CPNCZEBUGSFWDP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CPNCZEBUGSFWDP-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7673146,0.42203224,-0.7673146,0.42203224
1,random_init,Before pretraining,13307,CUECEHJHBWMXKZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CUECEHJHBWMXKZ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7658465,0.41731524,-0.7658465,0.41731524
1,random_init,Before pretraining,13368,CULNMBKAETUAOF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CULNMBKAETUAOF-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7494594,0.44620246,-0.7494594,0.44620246
1,random_init,Before pretraining,13535,CVHLJHCNGPTXTI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CVHLJHCNGPTXTI-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7640855,0.4091605,-0.7640855,0.4091605
1,random_init,Before pretraining,13540,CVIGSIYDUJKWSO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CVIGSIYDUJKWSO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.73862803,0.43407583,-0.73862803,0.43407583
1,random_init,Before pretraining,14091,CYGCKGYLJOOQMI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CYGCKGYLJOOQMI-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75636303,0.45716602,-0.75636303,0.45716602
1,random_init,Before pretraining,14138,CYMTYXLECAEKRQ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CYMTYXLECAEKRQ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7509834,0.39896786,-0.7509834,0.39896786
1,random_init,Before pretraining,14166,CYPUTUMIBPFZRV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CYPUTUMIBPFZRV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76374376,0.41102278,-0.76374376,0.41102278
1,random_init,Before pretraining,14265,CZCGXDOKGJKSOG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,CZCGXDOKGJKSOG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7509498,0.40217012,-0.7509498,0.40217012
1,random_init,Before pretraining,14496,DAGBVLLHGLMUSY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DAGBVLLHGLMUSY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7576759,0.4428327,-0.7576759,0.4428327
1,random_init,Before pretraining,14687,DBGKIDGPXZLFEC-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DBGKIDGPXZLFEC-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.5523814,0.29771435,-0.5523814,0.29771435
1,random_init,Before pretraining,14764,DBUAWODTGUEUQI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DBUAWODTGUEUQI-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75179046,0.43548894,-0.75179046,0.43548894
1,random_init,Before pretraining,14868,DCGXRYOGNHOBES-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DCGXRYOGNHOBES-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.73677593,0.43595713,-0.73677593,0.43595713
1,random_init,Before pretraining,14931,DCPRBQKGRRCVLV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DCPRBQKGRRCVLV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74433905,0.4122367,-0.74433905,0.4122367
1,random_init,Before pretraining,14960,DCTJBXXGAWEQFV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DCTJBXXGAWEQFV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7025582,0.41713595,-0.7025582,0.41713595
1,random_init,Before pretraining,15081,DDLOLBBTFATEHH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DDLOLBBTFATEHH-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76381093,0.39668643,-0.76381093,0.39668643
1,random_init,Before pretraining,15122,DDTABXKOMCQUBR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DDTABXKOMCQUBR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74815726,0.40549588,-0.74815726,0.40549588
1,random_init,Before pretraining,15126,DDUAJFPXBRTESP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DDUAJFPXBRTESP-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7387247,0.4443993,-0.7387247,0.4443993
1,random_init,Before pretraining,15161,DDZIQOUHDCMGNV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DDZIQOUHDCMGNV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.64948463,0.34641176,-0.64948463,0.34641176
1,random_init,Before pretraining,15173,DEBCFYWYOLNBOM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DEBCFYWYOLNBOM-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75757563,0.4167406,-0.75757563,0.4167406
1,random_init,Before pretraining,15192,DEEKGLLQWFPVSO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DEEKGLLQWFPVSO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7439749,0.41958654,-0.7439749,0.41958654
1,random_init,Before pretraining,15194,DEEOJHRXLFJZCO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DEEOJHRXLFJZCO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76928914,0.42703968,-0.76928914,0.42703968
1,random_init,Before pretraining,15245,DELXDGQGKHWAPA-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DELXDGQGKHWAPA-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7362705,0.38415837,-0.7362705,0.38415837
1,random_init,Before pretraining,15284,DEQGTEPYCCRRPV-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DEQGTEPYCCRRPV-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7636544,0.4408908,-0.7636544,0.4408908
1,random_init,Before pretraining,15348,DEZKZTKVOIWBFB-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DEZKZTKVOIWBFB-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7550298,0.4289052,-0.7550298,0.4289052
1,random_init,Before pretraining,15375,DFDHFOONOVJMDZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DFDHFOONOVJMDZ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7638,0.42613328,-0.7638,0.42613328
1,random_init,Before pretraining,15676,DGRITXNCWAINQG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DGRITXNCWAINQG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75917536,0.43823314,-0.75917536,0.43823314
1,random_init,Before pretraining,15711,DGVWPJMXBHHTPO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DGVWPJMXBHHTPO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7366284,0.4047475,-0.7366284,0.4047475
1,random_init,Before pretraining,15968,DIJVYDDVUMPIRH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DIJVYDDVUMPIRH-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7572408,0.4274791,-0.7572408,0.4274791
1,random_init,Before pretraining,16098,DJEVYROQXDSEJK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DJEVYROQXDSEJK-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7319967,0.39761156,-0.7319967,0.39761156
1,random_init,Before pretraining,16372,DKMWCOKJSRRJMS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DKMWCOKJSRRJMS-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7461381,0.4107849,-0.7461381,0.4107849
1,random_init,Before pretraining,16382,DKNMCRZBDXYWAH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DKNMCRZBDXYWAH-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7435361,0.4421267,-0.7435361,0.4421267
1,random_init,Before pretraining,16413,DKRCUZBPFFXPOH-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DKRCUZBPFFXPOH-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7207561,0.40499806,-0.7207561,0.40499806
1,random_init,Before pretraining,16453,DKXLOWPLKQIWBL-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DKXLOWPLKQIWBL-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74662083,0.44440514,-0.74662083,0.44440514
1,random_init,Before pretraining,16495,DLCSPRYYQXFRNJ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DLCSPRYYQXFRNJ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75980633,0.44279814,-0.75980633,0.44279814
1,random_init,Before pretraining,16500,DLDMVQDQNIEJAE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DLDMVQDQNIEJAE-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.761864,0.44201356,-0.761864,0.44201356
1,random_init,Before pretraining,16510,DLEVXNPKMOSLAY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DLEVXNPKMOSLAY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.744021,0.40649313,-0.744021,0.40649313
1,random_init,Before pretraining,16512,DLFCEZOMHBPDGI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DLFCEZOMHBPDGI-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7565406,0.42761302,-0.7565406,0.42761302
1,random_init,Before pretraining,16670,DMFJYFPIVKGLML-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DMFJYFPIVKGLML-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76573765,0.41741222,-0.76573765,0.41741222
1,random_init,Before pretraining,16680,DMHJOHFMIYQRGK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DMHJOHFMIYQRGK-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75718266,0.42379832,-0.75718266,0.42379832
1,random_init,Before pretraining,16686,DMIFRSNZEOKCMR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DMIFRSNZEOKCMR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75841486,0.44336712,-0.75841486,0.44336712
1,random_init,Before pretraining,16795,DMZOINZLORSOFM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DMZOINZLORSOFM-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7614728,0.42040747,-0.7614728,0.42040747
1,random_init,Before pretraining,16824,DNENJKTWECTZTE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DNENJKTWECTZTE-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75717276,0.44517255,-0.75717276,0.44517255
1,random_init,Before pretraining,16933,DNVZYSMOLXCOLY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DNVZYSMOLXCOLY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.71314,0.4334119,-0.71314,0.4334119
1,random_init,Before pretraining,16999,DOEWDSDBFRHVAP-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DOEWDSDBFRHVAP-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75386083,0.4189669,-0.75386083,0.4189669
1,random_init,Before pretraining,17035,DOJCJLXTCSYOGG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DOJCJLXTCSYOGG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74427825,0.43153983,-0.74427825,0.43153983
1,random_init,Before pretraining,17234,DPLMXAYKJZOTKO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DPLMXAYKJZOTKO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75764424,0.4174776,-0.75764424,0.4174776
1,random_init,Before pretraining,17391,DQGDHAYUKITRBT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DQGDHAYUKITRBT-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7564041,0.4477111,-0.7564041,0.4477111
1,random_init,Before pretraining,17598,DROGBWKHNVOXJY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DROGBWKHNVOXJY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.740981,0.43033272,-0.740981,0.43033272
1,random_init,Before pretraining,17623,DRSWCYKHISNJFG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DRSWCYKHISNJFG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7571434,0.44403732,-0.7571434,0.44403732
1,random_init,Before pretraining,17928,DTIXPBJNKWKBPD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DTIXPBJNKWKBPD-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7619516,0.42259032,-0.7619516,0.42259032
1,random_init,Before pretraining,17951,DTLGUQSHSMMHKD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DTLGUQSHSMMHKD-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7550547,0.42493075,-0.7550547,0.42493075
1,random_init,Before pretraining,18053,DUACOZCTZYOCJI-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DUACOZCTZYOCJI-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7562089,0.42324018,-0.7562089,0.42324018
1,random_init,Before pretraining,18164,DUSCFCDFZQYTIM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DUSCFCDFZQYTIM-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74593467,0.44055325,-0.74593467,0.44055325
1,random_init,Before pretraining,18269,DVEQLQNGYQYVRG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DVEQLQNGYQYVRG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7623576,0.44042462,-0.7623576,0.44042462
1,random_init,Before pretraining,18289,DVHPZOZQUSOLFG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DVHPZOZQUSOLFG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7618607,0.4045987,-0.7618607,0.4045987
1,random_init,Before pretraining,18851,DYQYQOCDPWWERE-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DYQYQOCDPWWERE-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7593859,0.42003596,-0.7593859,0.42003596
1,random_init,Before pretraining,18923,DYZFTMISMFPFNX-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DYZFTMISMFPFNX-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7554223,0.4180255,-0.7554223,0.4180255
1,random_init,Before pretraining,18933,DZACSLYTXLZAAF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DZACSLYTXLZAAF-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7606752,0.430134,-0.7606752,0.430134
1,random_init,Before pretraining,18990,DZIFSQNRLGLMIW-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DZIFSQNRLGLMIW-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.74352556,0.4396131,-0.74352556,0.4396131
1,random_init,Before pretraining,19084,DZSXEOSIELMLPY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,DZSXEOSIELMLPY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75648916,0.40220034,-0.75648916,0.40220034
1,random_init,Before pretraining,19278,FATCYMPXFFYWMT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FATCYMPXFFYWMT-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7417765,0.41776502,-0.7417765,0.41776502
1,random_init,Before pretraining,19354,FBIFUIUQTMYVDO-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FBIFUIUQTMYVDO-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7544257,0.42834312,-0.7544257,0.42834312
1,random_init,Before pretraining,19362,FBJGFINYPNRTED-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FBJGFINYPNRTED-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7434595,0.43812436,-0.7434595,0.43812436
1,random_init,Before pretraining,19378,FBLDQHRAGWUZNR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FBLDQHRAGWUZNR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7577215,0.4149341,-0.7577215,0.4149341
1,random_init,Before pretraining,19440,FBSOJHVQVAWEBK-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FBSOJHVQVAWEBK-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7581775,0.40249407,-0.7581775,0.40249407
1,random_init,Before pretraining,19504,FCBZOZVPXGKJFS-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FCBZOZVPXGKJFS-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7255328,0.43028146,-0.7255328,0.43028146
1,random_init,Before pretraining,19582,FCMIKFUORVWTDM-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FCMIKFUORVWTDM-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.76125824,0.41716343,-0.76125824,0.41716343
1,random_init,Before pretraining,19618,FCSDEJUQWAJPDY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FCSDEJUQWAJPDY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7492422,0.42152655,-0.7492422,0.42152655
1,random_init,Before pretraining,19723,FDFISJDZWVZKFF-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FDFISJDZWVZKFF-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7628371,0.44274658,-0.7628371,0.44274658
1,random_init,Before pretraining,19732,FDGMELDKVAAXRT-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FDGMELDKVAAXRT-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7658475,0.43359756,-0.7658475,0.43359756
1,random_init,Before pretraining,19748,FDJBYAHLPYLRKD-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FDJBYAHLPYLRKD-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7597652,0.41208464,-0.7597652,0.41208464
1,random_init,Before pretraining,19836,FDVZBSTXGCTXJG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FDVZBSTXGCTXJG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.75876254,0.42456585,-0.75876254,0.42456585
1,random_init,Before pretraining,19864,FEADBHFUCSMQIZ-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FEADBHFUCSMQIZ-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7579466,0.40979767,-0.7579466,0.40979767
1,random_init,Before pretraining,19995,FESZCKMUHSMUPG-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FESZCKMUHSMUPG-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7627784,0.4210552,-0.7627784,0.4210552
1,random_init,Before pretraining,20275,FGHWNDVNDXTOLR-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FGHWNDVNDXTOLR-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.6974819,0.43818843,-0.6974819,0.43818843
1,random_init,Before pretraining,20292,FGJPKPQMQFZPJY-UHFFFAOYSA-N,compound,compound_structure,compound_structure,,,FGJPKPQMQFZPJY-UHFFFAOYSA-N,stage-shared,Pre-joint latent,-0.7646567,0.4290284,-0.7646567,0.4290284
