seed,epoch,component,loss
41,223,CRISPR,2.4713750055858066
41,224,Total objective,10.112565190451486
41,224,Compound,4.061499789782933
41,224,ORF,3.6262040070125034
41,224,CRISPR,2.4248613834381105
41,225,Total objective,10.160334627968924
41,225,Compound,4.079211442811149
41,225,ORF,3.6376766204833983
41,225,CRISPR,2.4434465169906616
41,226,Total objective,10.139842987060547
41,226,Compound,4.087175181933811
41,226,ORF,3.6378608090536937
41,226,CRISPR,2.4148070539746964
41,227,Total objective,10.088080310821534
41,227,Compound,4.071885865075248
41,227,ORF,3.60529990536826
41,227,CRISPR,2.410894581249782
41,228,Total objective,10.102525125231061
41,228,Compound,4.0886792523520334
41,228,ORF,3.611901913370405
41,228,CRISPR,2.401943939072745
41,229,Total objective,10.100728988647461
41,229,Compound,4.063347503117153
41,229,ORF,3.6113429955073766
41,229,CRISPR,2.4260384184973582
41,230,Total objective,10.064014870779856
41,230,Compound,4.061369092123849
41,230,ORF,3.5887223073414396
41,230,CRISPR,2.4139235053743633
41,231,Total objective,10.024572004590716
41,231,Compound,4.054282944543021
41,231,ORF,3.582630137034825
41,231,CRISPR,2.3876588787351336
41,232,Total objective,10.034155137198312
41,232,Compound,4.0830984047481
41,232,ORF,3.568239201818194
41,232,CRISPR,2.3828174829483033
41,233,Total objective,10.014681543622698
41,233,Compound,4.060214686393738
41,233,ORF,3.564793082645961
41,233,CRISPR,2.389673788206918
41,234,Total objective,10.0702483858381
41,234,Compound,4.071909635407584
41,234,ORF,3.601188199860709
41,234,CRISPR,2.397150533539908
41,235,Total objective,9.998824937002999
41,235,Compound,4.058729955128261
41,235,ORF,3.5578859976359776
41,235,CRISPR,2.3822089161191666
41,236,Total objective,10.048489366258893
41,236,Compound,4.074142776216779
41,236,ORF,3.5897833074842183
41,236,CRISPR,2.3845632365771703
41,237,Total objective,9.997267028263638
41,237,Compound,4.057569006511144
41,237,ORF,3.5828002759388515
41,237,CRISPR,2.356897783279419
41,238,Total objective,10.005801241738455
41,238,Compound,4.051598937170846
41,238,ORF,3.5724892820630756
41,238,CRISPR,2.3817130190985543
41,239,Total objective,9.954087584359305
41,239,Compound,4.045366106714521
41,239,ORF,3.538602590560913
41,239,CRISPR,2.370118921143668
41,240,Total objective,9.992799718039377
41,240,Compound,4.077220126560756
41,240,ORF,3.5606588057109287
41,240,CRISPR,2.3549207517078945
41,241,Total objective,9.981455366952078
41,241,Compound,4.067685072762625
41,241,ORF,3.5397674458367483
41,241,CRISPR,2.3740028858184816
41,242,Total objective,9.907664585113526
41,242,Compound,4.052244557653155
41,242,ORF,3.5320296117237637
41,242,CRISPR,2.3233904191425867
41,243,Total objective,9.929858316693988
41,243,Compound,4.056862531389509
41,243,ORF,3.5404644659587317
41,243,CRISPR,2.332531268256051
41,244,Total objective,9.916460227966308
41,244,Compound,4.033985240118844
41,244,ORF,3.5473010948726107
41,244,CRISPR,2.335173840182168
41,245,Total objective,9.890668528420585
41,245,Compound,4.040199412618365
41,245,ORF,3.535968041419983
41,245,CRISPR,2.3145010880061556
41,246,Total objective,9.93529337474278
41,246,Compound,4.067837357521057
41,246,ORF,3.537798592022487
41,246,CRISPR,2.329657370703561
41,247,Total objective,9.906823185511998
41,247,Compound,4.062390623773847
41,247,ORF,3.5050115755626132
41,247,CRISPR,2.3394209453037806
41,248,Total objective,9.854838916233607
41,248,Compound,4.0460888930729455
41,248,ORF,3.509041564805167
41,248,CRISPR,2.2997084311076574
41,249,Total objective,9.854023620060511
41,249,Compound,4.051920846530369
41,249,ORF,3.4982825006757463
41,249,CRISPR,2.303820323944092
41,250,Total objective,9.87788997377668
41,250,Compound,4.056375983783177
41,250,ORF,3.5191627400262013
41,250,CRISPR,2.302351290839059
41,251,Total objective,9.836828913007464
41,251,Compound,4.058779008047921
41,251,ORF,3.4749880007335117
41,251,CRISPR,2.303061958721706
41,252,Total objective,9.834125137329101
41,252,Compound,4.057305683408464
41,252,ORF,3.485995650291443
41,252,CRISPR,2.290823781490326
41,253,Total objective,9.839668696267264
41,253,Compound,4.053921219280788
41,253,ORF,3.482588601112366
41,253,CRISPR,2.3031588520322526
41,254,Total objective,9.838618006025042
41,254,Compound,4.052272425379072
41,254,ORF,3.4940976892198834
41,254,CRISPR,2.292247898238046
41,255,Total objective,9.813877214704242
41,255,Compound,4.0578664813722884
41,255,ORF,3.4777776888438634
41,255,CRISPR,2.278233068329947
41,256,Total objective,9.765648024422783
41,256,Compound,4.0385240418570385
41,256,ORF,3.4775760889053347
41,256,CRISPR,2.2495478681155614
41,257,Total objective,9.776595170157297
41,257,Compound,4.052730144773211
41,257,ORF,3.46367803641728
41,257,CRISPR,2.260186995778765
41,258,Total objective,9.79824401310512
41,258,Compound,4.05512489931924
41,258,ORF,3.471764200074332
41,258,CRISPR,2.2713549954550607
41,259,Total objective,9.78995610645839
41,259,Compound,4.072010966709682
41,259,ORF,3.4682433366775514
41,259,CRISPR,2.249701806477138
41,260,Total objective,9.745484175000872
41,260,Compound,4.040661587033953
41,260,ORF,3.480946799686977
41,260,CRISPR,2.223875830854688
41,261,Total objective,9.734819058009556
41,261,Compound,4.054675020490374
41,261,ORF,3.454178387778146
41,261,CRISPR,2.2259656974247526
41,262,Total objective,9.79671585900443
41,262,Compound,4.068949791363307
41,262,ORF,3.4590778861727034
41,262,CRISPR,2.268688210419246
41,263,Total objective,9.746067414964948
41,263,Compound,4.047584465571812
41,263,ORF,3.4473717996052335
41,263,CRISPR,2.251111122540065
41,264,Total objective,9.729177502223424
41,264,Compound,4.040178418159485
41,264,ORF,3.4737748214176722
41,264,CRISPR,2.2152243290628704
41,265,Total objective,9.761986351013183
41,265,Compound,4.046353094918388
41,265,ORF,3.4641608442578997
41,265,CRISPR,2.251472398212978
41,266,Total objective,9.650427327837264
41,266,Compound,4.035543414524623
41,266,ORF,3.419506812095642
41,266,CRISPR,2.1953771931784494
41,267,Total objective,9.684924030303955
41,267,Compound,4.055807110241481
41,267,ORF,3.420839367594038
41,267,CRISPR,2.208277552468436
41,268,Total objective,9.686713559286934
41,268,Compound,4.036363707269941
41,268,ORF,3.432056212425232
41,268,CRISPR,2.218293605531965
41,269,Total objective,9.675975676945278
41,269,Compound,4.0380964926310945
41,269,ORF,3.420408752986363
41,269,CRISPR,2.217470417703901
41,270,Total objective,9.682258469717842
41,270,Compound,4.055325300352914
41,270,ORF,3.423563814163208
41,270,CRISPR,2.203369334765843
41,271,Total objective,9.662873990195138
41,271,Compound,4.0435747623443605
41,271,ORF,3.4043402978352137
41,271,CRISPR,2.214958960669381
41,272,Total objective,9.6598879132952
41,272,Compound,4.04530222756522
41,272,ORF,3.398688530921936
41,272,CRISPR,2.215897137778146
41,273,Total objective,9.643455573490687
41,273,Compound,4.035299379484994
41,273,ORF,3.4322526591164726
41,273,CRISPR,2.175903538295201
41,274,Total objective,9.602275902884347
41,274,Compound,4.034716783251081
41,274,ORF,3.3978848014559064
41,274,CRISPR,2.1696743828909737
41,275,Total objective,9.597538566589355
41,275,Compound,4.0285674027034215
41,275,ORF,3.38740941456386
41,275,CRISPR,2.1815618310655864
41,276,Total objective,9.603208065032959
41,276,Compound,4.032529970577785
41,276,ORF,3.3899987595421925
41,276,CRISPR,2.1806793928146364
41,277,Total objective,9.614844649178641
41,277,Compound,4.045953410012381
41,277,ORF,3.3918078763144357
41,277,CRISPR,2.1770834156445096
41,278,Total objective,9.577885573250907
41,278,Compound,4.012942845480783
41,278,ORF,3.3847404650279453
41,278,CRISPR,2.1802022797720775
41,279,Total objective,9.588363361358642
41,279,Compound,4.0492571251732965
41,279,ORF,3.3619347061429705
41,279,CRISPR,2.177171562399183
41,280,Total objective,9.58328891481672
41,280,Compound,4.013709640502929
41,280,ORF,3.3924603155681066
41,280,CRISPR,2.177119014944349
41,281,Total objective,9.519428607395717
41,281,Compound,4.02650762626103
41,281,ORF,3.3571921007973806
41,281,CRISPR,2.1357288581984384
41,282,Total objective,9.594801998138427
41,282,Compound,4.032931355067662
41,282,ORF,3.378369188308716
41,282,CRISPR,2.18350145646504
41,283,Total objective,9.592574296678816
41,283,Compound,4.044521049090794
41,283,ORF,3.3694074528557914
41,283,CRISPR,2.178645760672433
41,284,Total objective,9.549678870609828
41,284,Compound,4.036038248879569
41,284,ORF,3.36974778175354
41,284,CRISPR,2.1438927803720746
41,285,Total objective,9.546353421892439
41,285,Compound,4.042520621844701
41,285,ORF,3.3554927008492608
41,285,CRISPR,2.1483401128223965
41,286,Total objective,9.474542140960693
41,286,Compound,4.030306002071925
41,286,ORF,3.3234306846346175
41,286,CRISPR,2.1208053929465156
41,287,Total objective,9.485320104871477
41,287,Compound,4.029447524888175
41,287,ORF,3.34012405191149
41,287,CRISPR,2.115748567240579
41,288,Total objective,9.48792087009975
41,288,Compound,4.038617307799203
41,288,ORF,3.3218730109078543
41,288,CRISPR,2.1274306535720826
41,289,Total objective,9.529647391183035
41,289,Compound,4.039670429910932
41,289,ORF,3.35679794720241
41,289,CRISPR,2.133178973197937
41,290,Total objective,9.528293650490896
41,290,Compound,4.040305505480085
41,290,ORF,3.3376728228160313
41,290,CRISPR,2.150315317085811
41,291,Total objective,9.460116372789656
41,291,Compound,4.032210162707737
41,291,ORF,3.310710508482797
41,291,CRISPR,2.117195659024375
41,292,Total objective,9.495101955958775
41,292,Compound,4.046614926201957
41,292,ORF,3.338387734549386
41,292,CRISPR,2.110099336079189
41,293,Total objective,9.491475309644427
41,293,Compound,4.041701998029437
41,293,ORF,3.330517622402736
41,293,CRISPR,2.119255665370396
41,294,Total objective,9.43997107914516
41,294,Compound,4.017292060170855
41,294,ORF,3.2987673112324307
41,294,CRISPR,2.123911692414965
41,295,Total objective,9.451193468911308
41,295,Compound,4.025094846316747
41,295,ORF,3.3283179215022494
41,295,CRISPR,2.097780731746129
41,296,Total objective,9.443900598798479
41,296,Compound,4.030277746064322
41,296,ORF,3.2945124285561698
41,296,CRISPR,2.119110449722835
41,297,Total objective,9.438832092285157
41,297,Compound,4.031687263080052
41,297,ORF,3.3063832487378804
41,297,CRISPR,2.100761592388153
41,298,Total objective,9.440915761675154
41,298,Compound,4.033689379692078
41,298,ORF,3.3151679379599437
41,298,CRISPR,2.0920584082603453
41,299,Total objective,9.439342144557408
41,299,Compound,4.017031877381461
41,299,ORF,3.2962617022650584
41,299,CRISPR,2.1260485887527465
41,300,Total objective,9.429014369419642
41,300,Compound,4.030401308195931
41,300,ORF,3.317024060658046
41,300,CRISPR,2.081589002268655
